onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
326.2319	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
329.76492	0.00040000000007012204	trials	electrical	biphasic	40	MOs	deep	awake	False	True
333.82654	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
338.20883	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	True	True
342.37843	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
346.06929	0.0003999999999564352	trials	electrical	biphasic	80	MOs	deep	awake	True	True
349.93863	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
353.89977000000016	0.00039999999984274837	trials	electrical	biphasic	40	MOs	deep	awake	False	True
358.38183	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
362.03865	0.0003999999999564352	trials	electrical	biphasic	40	MOs	deep	awake	False	True
366.39459	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
370.53977	0.0004000000001838089	trials	electrical	biphasic	80	MOs	deep	awake	False	True
374.41647	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
378.10781	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
382.03649	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
386.01894	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
389.63997	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
393.7299	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
397.4565	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
401.34154	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
405.42494	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
409.17716	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
412.96802	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
417.08554	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
420.85124	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
425.17604000000006	0.0003999999999564352	trials	electrical	biphasic	80	MOs	deep	awake	False	True
429.65912	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
433.88979000000006	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
437.73409	0.00040000000012696546	trials	electrical	biphasic	80	MOs	deep	awake	False	True
441.81857	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
445.42675	0.0003999999999564352	trials	electrical	biphasic	80	MOs	deep	awake	False	True
449.83347	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
454.21355	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
458.53174	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
462.29288	0.0003999999999564352	trials	electrical	biphasic	80	MOs	deep	awake	False	True
466.38766	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
469.9106	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
473.83628	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
477.64942	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
481.31130999999993	0.00040000000007012204	trials	electrical	biphasic	60	MOs	deep	awake	False	True
484.99049	0.0003999999999564352	trials	electrical	biphasic	40	MOs	deep	awake	False	True
488.91379000000006	0.0003999999999564352	trials	electrical	biphasic	60	MOs	deep	awake	False	True
492.50843	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
496.60737	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
500.57872	0.0004000000001838089	trials	electrical	biphasic	40	MOs	deep	awake	False	True
504.77508	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
508.97538	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	True	True
513.1143400000002	0.00039999999978590495	trials	electrical	biphasic	60	MOs	deep	awake	False	True
516.6483599999998	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
520.21758	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
524.0376	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
528.06888	0.00039999999978590495	trials	electrical	biphasic	60	MOs	deep	awake	False	True
532.22374	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
536.1317799999998	0.00040000000012696546	trials	electrical	biphasic	40	MOs	deep	awake	False	True
540.45218	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
544.67097	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
549.14003	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
553.17179	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
556.99735	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
560.60339	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
564.71477	0.0004000000002406523	trials	electrical	biphasic	80	MOs	deep	awake	False	True
568.99399	0.00040000000012696546	trials	electrical	biphasic	80	MOs	deep	awake	False	True
572.91787	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
576.50911	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
580.2760099999998	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
583.9300900000002	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
587.71151	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
591.65201	0.00039999999978590495	trials	electrical	biphasic	80	MOs	deep	awake	False	True
595.67957	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
599.6374099999998	0.00040000000012696546	trials	electrical	biphasic	80	MOs	deep	awake	False	True
604.01322	0.00040000000012696546	trials	electrical	biphasic	60	MOs	deep	awake	False	True
608.0317	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
612.4757400000002	0.00039999999978590495	trials	electrical	biphasic	60	MOs	deep	awake	False	True
616.6138599999998	0.00040000000012696546	trials	electrical	biphasic	40	MOs	deep	awake	False	True
621.07199	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
624.8131099999998	0.00040000000012696546	trials	electrical	biphasic	60	MOs	deep	awake	False	True
628.98965	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	False	True
632.77913	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
636.95135	0.0003999999998995918	trials	electrical	biphasic	80	MOs	deep	awake	True	True
641.1469099999998	0.00040000000012696546	trials	electrical	biphasic	60	MOs	deep	awake	True	True
644.71533	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	True	True
648.47055	0.0004000000000132786	trials	electrical	biphasic	40	MOs	deep	awake	True	True
652.1950099999998	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	True	True
656.36327	0.00040000000012696546	trials	electrical	biphasic	60	MOs	deep	awake	False	True
660.7080900000002	0.00039999999978590495	trials	electrical	biphasic	40	MOs	deep	awake	False	True
664.5529700000002	0.00039999999978590495	trials	electrical	biphasic	60	MOs	deep	awake	False	True
668.83392	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
673.00968	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	True	True
676.51682	0.00040000000012696546	trials	electrical	biphasic	80	MOs	deep	awake	False	True
680.61942	0.0004000000000132786	trials	electrical	biphasic	60	MOs	deep	awake	False	True
684.50662	0.0004000000000132786	trials	electrical	biphasic	80	MOs	deep	awake	False	True
