onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
130.84228000000002	0.0007099999999695683	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
134.439439	0.0008109999999987849	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
138.75800800000002	0.000901999999967984	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
143.075967	0.0010130000000003747	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
147.29883600000005	0.001103999999941152	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
150.94911489999996	0.001205100000049697	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
155.10913390000005	0.0013160999999399792	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
159.1281629	0.0014070999999944434	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
163.6015619	0.0015180999999984124	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
167.7509909	0.0016090999999960331	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
172.0517499	0.0017201000000000022	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
176.0059689	0.001821100000000797	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
179.9387979	0.0019120999999984178	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
184.2645369	0.002023100000002387	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
187.84843590000003	0.00212409999997476	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
191.48203480000004	0.002225199999969618	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
195.1558438	0.0023161999999956606	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
199.0472028	0.0024171999999964555	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
203.37900180000003	0.002528199999972003	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
207.6827908	0.0026191999999980453	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
211.2436898	0.00272019999999884	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
215.1433688	0.0028312000000028092	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
219.1706678	0.002932200000003604	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
223.08789680000004	0.003023199999972803	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
227.2451758	0.003134200000005194	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
231.3735847	0.003225299999996878	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
235.1659837	0.003326299999997673	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
239.0980627	0.0034272999999984677	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
242.6139617	0.0035282999999992626	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
247.0984507	0.0036293000000000575	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
250.7660297	0.0037303000000008524	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
254.3726687	0.0038313000000016473	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
258.2455077	0.003942300000005616	trials	electrical	biphasic	70	MOs	superficial	awake	True	True
261.94404669999994	0.004043300000034833	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
265.9341557	0.00413429999997561	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
269.7740746	0.004235400000027312	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
274.2261336	0.004346399999974437	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
278.64690260000003	0.004437399999972058	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
282.2000016	0.004538400000001275	trials	electrical	biphasic	70	MOs	superficial	awake	True	True
286.4382906	0.004639399999973648	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
290.2078296	0.0047404000000028645	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
294.13108860000006	0.004841399999918394	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
298.1793876000001	0.004952399999922363	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
302.6225566	0.0050433999999768275	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
306.54071560000006	0.00515440000003764	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
311.0242045	0.005245500000000902	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
314.8260835	0.005356500000004871	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
319.0276125	0.005447500000116179	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
323.1943715	0.005548500000031709	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
327.2339105	0.005659500000035678	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
331.4324395	0.005750500000033298	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
335.5993785	0.005861499999980424	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
339.2779375	0.005962500000009641	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
342.9063865	0.006053500000007261	trials	electrical	biphasic	70	MOs	superficial	awake	True	True
347.4058855	0.0061645000000112304	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
351.0774244	0.0062656000000060885	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
354.6104434	0.006366599999978462	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
358.6720724	0.006457600000032926	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
363.0543514	0.006568600000036895	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
367.2239604	0.006659599999977672	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
370.9148194	0.006760600000006889	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
374.7841584	0.0068715999999540145	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
378.7453074	0.006962600000008479	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
383.2273664	0.007073600000012448	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
386.8841854	0.007174600000041664	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
391.2401343	0.0072657000000049266	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
395.3853133	0.007376700000008896	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
399.2620223	0.007467700000006516	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
402.9533613	0.007568700000035733	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
406.8820403	0.007679699999982859	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
410.8644793	0.007780699999955232	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
414.48552830000006	0.007871699999952853	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
418.5754473	0.007972700000095756	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
422.3020463	0.008083700000042882	trials	electrical	biphasic	70	MOs	superficial	awake	True	True
426.1870853	0.008184700000015255	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
430.2704942	0.00827580000003536	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
434.0227132	0.008376800000064577	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
437.8135722	0.008487800000011703	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
441.9311012	0.008578800000009323	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
445.6968002	0.00867980000003854	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
450.0216092	0.008780800000010913	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
454.5046882	0.008891800000014882	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
458.7353572	0.008982800000012503	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
462.5796562	0.009083799999984876	trials	electrical	biphasic	70	MOs	superficial	awake	False	True
