onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
1192.51615	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1196.23709	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1200.62302	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	awake	False	True
1205.0554	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	awake	False	True
1208.87212	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1212.41659	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1216.30895	0.0006099999998241401	trials	electrical	biphasic	50	MOs	superficial	awake	False	True
1220.22524	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1224.11791	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	awake	False	True
1228.17009	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1232.35618	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1236.50687	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1240.972	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1244.95009	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1248.68407	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1252.93226	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1256.7608300000004	0.000599999999622014	trials	electrical	biphasic	50	MOs	superficial	awake	False	True
1260.9522	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1264.71038	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1268.29875	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1272.11487	0.0006100000002788875	trials	electrical	biphasic	20	MOs	superficial	awake	False	True
1276.0982	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	awake	False	True
1280.55037	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	awake	True	True
1284.19807	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	True	True
1288.51916	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	True	True
1292.85669	0.0006099999998241401	trials	electrical	biphasic	50	MOs	superficial	awake	True	True
1297.30254	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	awake	True	True
1300.94187	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	awake	True	True
1305.15254	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	awake	True	True
1308.809	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	awake	True	True
1308.80961	397.54936999999995	epochs								
1706.35898	718.7989900000002	epochs								
1706.35898	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	False
1710.1283399999998	0.0006100000002788875	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1713.8287100000002	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1718.0845600000002	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1721.60134	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1725.1037399999998	0.0006100000002788875	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1729.57087	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1733.13134	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1737.27516	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1741.14925	0.0006100000002788875	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1744.78115	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1748.64752	0.0005999999993946403	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1752.58635	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1756.78427	0.0006100000005062611	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1760.3383199999994	0.0006000000005315087	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1763.9152600000002	0.0006099999991420191	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1767.46981	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1771.8281100000006	0.0006099999993693928	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1776.0431600000006	0.0006099999993693928	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1779.87373	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1784.02602	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1788.3634	0.0006100000002788875	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1792.84043	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1796.60708	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1800.3157	0.0006100000005062611	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1804.16747	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1807.71487	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1811.58764	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1815.447	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1819.89363	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1823.6252600000007	0.0005999999993946403	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
