onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
316.24158	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
319.7746	0.0003999999999564352	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
323.83623	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
328.21852	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
332.38813	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
336.079	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
339.94834	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
343.90949	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
348.39156	0.0003999999999564352	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
352.04839	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
356.40434	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
360.54953	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
364.42623	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
368.11758	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
372.04627	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
376.02871	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
379.64976	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
383.73969	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
387.46629	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
391.35134	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
395.43475	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
399.18697	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
402.97784	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
407.09537	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
410.86107	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
415.18588	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
419.66898	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
423.89964	0.0004000000001838089	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
427.74395	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
431.82844000000006	0.0003999999999564352	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
435.43662	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
439.84336	0.0003999999999564352	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
444.22345	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
448.54164	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
452.30278	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
456.39757	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
459.92051	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
463.8462	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
467.65935	0.0003999999999564352	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
471.32125	0.0003999999999564352	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
475.00044	0.0003999999999564352	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
478.92375	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
482.51839	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
486.61734	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
490.58869	0.00040000000007012204	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
494.78506	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
498.98536	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
503.12433	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
506.65836	0.0003999999999564352	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
510.22758	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
514.04761	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
518.0789	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
522.23377	0.00040000000012696546	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
526.14181	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
530.46222	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
534.68101	0.00039999999978590495	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
539.15008	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
543.18185	0.0003999999998995918	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
547.00742	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
550.6134599999998	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
554.72485	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
559.0040799999998	0.00040000000012696546	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
562.9279700000002	0.00039999999978590495	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
566.5192099999998	0.00040000000012696546	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
570.28612	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
573.9402	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
577.72163	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
581.66214	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
585.6897	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
589.64755	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
594.0233599999998	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
598.04185	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
602.4859	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
606.62403	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
611.0821599999998	0.00040000000012696546	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
614.82329	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
618.9998400000002	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
622.78932	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
626.96155	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
631.15712	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
634.72554	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
638.48077	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
642.20524	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
646.3735	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
650.71833	0.00039999999978590495	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
654.56322	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
658.84417	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
663.01994	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
666.52708	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
670.62969	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
674.5169	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
678.93333	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
682.43491	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
686.39778	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
690.32255	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
694.2839	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
698.55449	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
702.37739	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
706.66256	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
710.63435	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
714.17053	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
717.84684	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
722.06903	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
726.04294	0.0004000000002406523	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
729.6960799999997	0.0004000000002406523	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
733.53763	0.0003999999996722181	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
737.64544	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
741.3376	0.00040000000035433914	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
745.57645	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
749.31974	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
753.7375900000003	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
757.50707	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
761.773	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
765.46209	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
769.25001	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
772.84156	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
776.91819	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
781.10198	0.0003999999996722181	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
785.1489999999999	0.00040000000012696546	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
789.07515	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
793.22002	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
797.36807	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
801.54752	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
805.68373	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
810.1293400000003	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
813.8387	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	True	False
818.04841	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
821.78508	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
825.4049	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
829.51263	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
833.4632	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
837.4223400000003	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
841.58471	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
845.85542	0.0003999999998995918	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
849.70607	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
853.8685199999999	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
857.7851099999997	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
862.1274599999997	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
866.4608099999997	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
870.2176699999999	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
874.33156	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
878.4142300000003	0.00039999999978590495	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
882.4554	0.0003999999998995918	trials	electrical	biphasic	45	SSp	superficial	awake	True	False
886.8257699999997	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
890.59097	0.0003999999998995918	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
894.40948	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	True	False
898.0291199999997	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
902.46937	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
906.61536	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
910.59525	0.0004000000000132786	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
914.735	0.0004000000000132786	trials	electrical	biphasic	25	SSp	superficial	awake	False	False
918.78015	0.0003999999998995918	trials	electrical	biphasic	45	SSp	superficial	awake	False	False
922.92789	0.0003999999998995918	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
926.9722	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
931.19367	0.0004000000000132786	trials	electrical	biphasic	35	SSp	superficial	awake	False	False
